date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2017-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,110,25.06
2017-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,240,54.67
2017-02-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,20,4.56
2017-02-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,260,59.23
2017-02-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,100,22.78
2017-02-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,150,34.17
2017-02-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,290,66.06
2017-02-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,130,29.61
2017-02-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,91.25,20.79
2017-02-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,113.75,25.91
2017-02-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,660,150.34
2017-02-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,60,13.67
2017-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,150,34.17
2017-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,89.3,20.34
2017-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,205,46.7
2017-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,285.7,65.08
2017-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,103.5,23.58
2017-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,460,104.78
2017-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,12,2.73
2017-03-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,76,16.81
2017-03-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,240,53.1
2017-03-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,170,37.61
2017-03-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,593,131.19
2017-03-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,17,3.76
2017-03-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,95,21.02
2017-03-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,167.5,37.06
2017-03-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,153,33.85
2017-03-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,23,5.09
2017-03-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,60,13.27
2017-03-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,160,35.4
2017-03-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,16,3.54
2017-03-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,97,21.46
2017-03-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,115,25.44
2017-03-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,242,53.54
2017-03-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,140,30.97
2017-03-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,500,110.62
2017-03-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,20,4.42
2017-03-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,78,17.26
2017-03-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,91,20.13
2017-03-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,150,33.19
2017-03-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,213,47.12
2017-03-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,146.67,32.45
2017-03-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,563,124.56
2017-03-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,16,3.54
2017-03-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,78,17.26
2017-03-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,290,64.16
2017-03-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,666,147.35
2017-03-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,15,3.32
2017-03-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,100,22.12
2017-03-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,208,46.02
2017-03-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,300,66.37
2017-03-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,200,44.25
2017-03-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,716,158.41
2017-03-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,10,2.21
2017-03-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,51,11.28
2017-03-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,120,26.55
2017-03-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,270,59.73
2017-03-15,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,212,6.08,-0.25,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,400,88.5
2017-03-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,140,30.97
2017-03-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,185,40.93
2017-03-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,135,29.87
2017-03-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,125,27.65
2017-03-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,61,13.5
2017-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,145,32.08
2017-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,240,53.1
2017-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,240,53.1
2017-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,65,14.38
2017-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,110,24.34
2017-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,250,55.31
2017-03-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,20,4.42
2017-03-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,347,76.77
2017-03-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,165,36.5
2017-03-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,130,28.76
2017-03-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,107.5,23.78
2017-03-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,120,26.55
2017-03-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,770,170.35
2017-03-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,70,15.49
2017-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,150,33.19
2017-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,99,21.9
2017-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,285,63.05
2017-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,109.6,24.25
2017-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,175.2,38.76
2017-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,447,98.89
2017-04-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,240,57.42
2017-04-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,170,40.67
2017-04-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,650,155.5
2017-04-15,ASHANTI,EJURA SEKYE DUMASE,Ejura,223,7.38,-1.37,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,25,5.98
2017-04-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,115,27.51
2017-04-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,170,40.67
2017-04-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,160,38.28
2017-04-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,98.2,23.49
2017-04-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,28,6.7
2017-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,170,40.67
2017-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,200,47.85
2017-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,800,191.39
2017-04-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,20,4.78
2017-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,100,23.92
2017-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,160,38.28
2017-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,140,33.49
2017-04-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,35,8.37
2017-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,90,21.53
2017-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,115,27.51
2017-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,170,40.67
2017-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,105,25.12
2017-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,160,38.28
2017-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,750,179.43
2017-04-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,35,8.37
2017-04-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,65,15.55
2017-04-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,290,69.38
2017-04-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,200,47.85
2017-04-15,CENTRAL,MFANTSIMAN,Mankessim,214,5.27,-1.02,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,650,155.5
2017-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,100,23.92
2017-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,150,35.89
2017-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,190,45.45
2017-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,200,47.85
2017-04-15,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,560,133.97
2017-04-15,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,100,23.92
2017-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,100,23.92
2017-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,240,57.42
2017-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,71,16.99
2017-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,118,28.23
2017-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,260,62.2
2017-04-15,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,20,4.78
2017-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,355,84.93
2017-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,196,46.89
2017-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,280,66.99
2017-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,120,28.71
2017-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,110,26.32
2017-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,122,29.19
2017-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,900,215.31
2017-04-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,70,16.75
2017-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,150,35.89
2017-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,107,25.6
2017-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,174.36,41.71
2017-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,205,49.04
2017-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,285,68.18
2017-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,109.6,26.22
2017-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,170.33,40.75
2017-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,490,117.22
2017-05-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,90,21.69
2017-05-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,177.5,42.77
2017-05-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,160,38.55
2017-05-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Rice (paddy),203,84 KG,actual,Wholesale,GHS,100,24.1
2017-05-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,680,163.86
2017-05-15,ASHANTI,KMA,Kumasi,215,6.68,-1.62,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,27,6.51
2017-05-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,60,14.46
2017-05-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,180,43.37
2017-05-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,170,40.96
2017-05-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,200,48.19
2017-05-15,ASHANTI,OBUASI MUNICIPAL,Obuasi,216,6.2,-1.67,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,800,192.77
2017-05-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,120,28.92
2017-05-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,GHS,250,60.24
2017-05-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,140,33.73
2017-05-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,1000,240.96
2017-05-15,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,217,7.33,-2.33,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,35,8.43
2017-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,90,21.69
2017-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,115,27.71
2017-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Millet,73,93 KG,actual,Wholesale,GHS,170,40.96
2017-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Rice (local),71,50 KG,actual,Wholesale,GHS,210,50.6
2017-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Sorghum,65,109 KG,actual,Wholesale,GHS,160,38.55
2017-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,cereals and tubers,Yam,99,100 Tubers,actual,Wholesale,GHS,800,192.77
2017-05-15,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,218,7.58,-1.93,vegetables and fruits,Plantains (apentu),98,Bunch,actual,Wholesale,GHS,40,9.64
2017-05-15,CENTRAL,CAPE COAST METRO,Cape Coast,213,5.11,-1.24,cereals and tubers,Cassava,68,91 KG,actual,Wholesale,GHS,70,16.87
